ZJDLX,WTX099-B24-354,0.0,0.0,0.9410608815727375,0.06928571428571428,0.3
ZJDLX,WTX101-B11-76,0.0,0.0,0.9048190656033431,0.0,0.0
ZJDLX,WTX016-B14-3,0.0,0.0,0.8695413091863774,0.0,0.0
ZJDLX,WTX018-B20-194,0.0,0.0,0.4937794396105206,0.0,0.0
ZJDLX,WTX026-B08-107,0.0,0.0,0.5102033395851872,0.0,0.0
ZJDLX,WTX024-B42-140,0.0,0.0,0.8904665605589307,0.0,0.0
ZJDLX,WTX057-B41-159,0.0,0.0,0.8930383684631568,0.0,0.0
HSOAQ,WTX099-B24-354,0.0,0.0,0.906271595516814,0.12380952380952381,0.4
HSOAQ,WTX018-B20-194,0.0,0.0,0.9218599758653251,0.15,0.2
HSOAQ,WTX026-B08-107,0.0,0.0,0.9132447155583447,0.05,0.1
HSOAQ,WTX016-B14-3,0.25,0.4,0.9894168546657063,0.17575757575757575,0.36363636363636365
HSOAQ,WTX101-B11-76,0.3333333333333333,0.5,0.9829048709678181,0.05555555555555556,0.2
HSOAQ,WTX089-B39-68,0.05263157894736842,0.1,0.8975661467498735,0.19732142857142856,0.5
HSOAQ,WTX081-B02-21,0.3333333333333333,0.5,0.9870185419381722,0.09,0.2
HSOAQ,WTX054-B01-194,0.0,0.0,0.9789493419806463,0.14814814814814814,0.2222222222222222
HSOAQ,WTX076-B01-163,0.3333333333333333,0.5,0.9939388448546409,0.0125,0.1
HSOAQ,WTX032-B12-153,0.0,0.0,0.7854269638002153,0.0,0.0
HSOAQ,WTX095-B42-140,0.17647058823529413,0.3,0.9631620123928217,0.225,0.375
HSOAQ,WTX100-B38-46,0.3333333333333333,0.5,0.965134444785672,0.21666666666666665,0.3
HSOAQ,WTX007-B23-168,0.25,0.4,0.9639826433484864,0.1,0.2
HSOAQ,WTX103-B08-129,0.3333333333333333,0.5,0.9893780911074708,0.24999999999999997,0.375
HSOAQ,WTX055-B20-171,0.0,0.0,0.9274199922753177,0.46333333333333326,0.5
HSOAQ,WTX005-B32-89,0.17647058823529413,0.3,0.9873848617429488,0.08333333333333333,0.2
HSOAQ,WTX075-B17-172,0.42857142857142855,0.6,0.990502800691336,0.32666666666666666,0.4
HSOAQ,WTX089-B35-206,0.0,0.0,0.9191752970841129,0.2861111111111111,0.625
HSOAQ,WTX038-B09-325,0.17647058823529413,0.3,0.9719220418226078,0.13333333333333333,0.3
HSOAQ,WTX069-B10-201,0.0,0.0,0.8914256776723057,0.016666666666666666,0.1
VXDPZ,WTX099-B24-354,0.05263157894736842,0.1,0.9488539944013931,0.25170068027210885,0.5714285714285714
VXDPZ,WTX101-B11-76,0.25,0.4,0.9887121827245344,0.12222222222222223,0.2
VXDPZ,WTX016-B14-3,0.17647058823529413,0.3,0.9892619145686172,0.15238095238095237,0.42857142857142855
VXDPZ,WTX026-B08-107,0.0,0.0,0.8871113866872422,0.0,0.0
VXDPZ,WTX018-B20-194,0.05263157894736842,0.1,0.937915809834165,0.4833333333333333,0.6
VXDPZ,WTX089-B35-206,0.0,0.0,0.8815891214080149,0.08333333333333333,0.25
VXDPZ,WTX081-B24-154,0.05263157894736842,0.1,0.8999667858290522,0.29444444444444445,0.5
VXDPZ,WTX012-B01-13,0.17647058823529413,0.3,0.9748947477351874,0.04,0.2
VXDPZ,WTX075-B46-114,0.0,0.0,0.9068537527769317,0.02857142857142857,0.2
VXDPZ,WTX005-B32-89,0.17647058823529413,0.3,0.9846300485609951,0.09259259259259259,0.2222222222222222
VXDPZ,WTX042-B24-60,0.1111111111111111,0.2,0.9808513364985175,0.08928571428571429,0.3333333333333333
VXDPZ,WTX082-B28-250,0.3333333333333333,0.5,0.9842850909964208,0.4425,0.5
VXDPZ,WTX005-B27-138,0.1111111111111111,0.2,0.9739336858755869,0.07291666666666666,0.25
VXDPZ,WTX094-B13-165,0.25,0.4,0.9201890684207888,0.27999999999999997,0.6
VXDPZ,WTX033-B18-207,0.17647058823529413,0.3,0.9806251536754089,0.19047619047619047,0.2857142857142857
VXDPZ,WTX026-B17-307,0.1111111111111111,0.2,0.9599279264587672,0.14285714285714285,0.2222222222222222
VXDPZ,WTX091-B03-478,0.05263157894736842,0.1,0.9687722804028261,0.3952380952380952,0.5714285714285714
VXDPZ,WTX027-B07-9,0.0,0.0,0.8908568742348427,0.125,0.125
VXDPZ,WTX091-B18-4,0.0,0.0,0.960149585186876,0.171875,0.375
VXDPZ,WTX091-B19-93,0.25,0.4,0.9963812493744912,0.27666666666666667,0.5
VXDPZ,WTX003-B06-129,0.5384615384615384,0.7,0.9954717388909586,0.16666666666666666,0.3
VXDPZ,WTX018-B45-20,0.17647058823529413,0.3,0.9814910806357016,0.13,0.3
VXDPZ,WTX004-B09-278,0.17647058823529413,0.3,0.9771079706856964,0.39285714285714285,0.42857142857142855
VXDPZ,WTX077-B26-141,0.05263157894736842,0.1,0.9868026455827145,0.275,0.3
VXDPZ,WTX069-B10-201,0.0,0.0,0.8722525951025828,0.03333333333333333,0.2
VXDPZ,WTX075-B46-126,0.3333333333333333,0.5,0.9947630563141244,0.19999999999999998,0.3
DDSCR,WTX018-B20-194,0.05263157894736842,0.1,0.9297911366373148,0.16666666666666666,0.16666666666666666
DDSCR,WTX026-B08-107,0.05263157894736842,0.1,0.9554920226972433,0.4,0.4
DDSCR,WTX016-B14-3,0.05263157894736842,0.1,0.971613524632624,0.38541666666666663,0.75
DDSCR,WTX101-B11-76,0.1111111111111111,0.2,0.9063169401687831,0.07936507936507937,0.2857142857142857
