KIMCZ,GX010-11-11242343,804,1,0.2,0.5,0.1111111111111111,0.2
DDSCR,GX011-80-1074652,714,0,0.09090909090909091,0.25,0.0,0.0
KIMCZ,GX269-69-7323852,717,1,0.25,0.25,0.1111111111111111,0.2
DDSCR,GX025-50-13449872,751,0,0.0,0.0,0.0,0.0
KIMCZ,GX028-26-7874309,824,1,0.3,1.0,0.1111111111111111,0.2
ZMZFP,GX012-70-1701308,701,0,0.09090909090909091,0.25,0.0,0.0
ZMZFP,GX011-80-1074652,714,0,0.0,0.0,0.0,0.0
ZMZFP,GX059-58-1690569,726,1,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2
ZMZFP,GX010-11-11242343,804,1,0.0,0.0,0.0,0.0
ZJDLX,GX011-80-1074652,714,0,0.0,0.0,0.0,0.0
ZJDLX,GX009-91-3983369,718,0,0.0,0.0,0.0,0.0
VXDPZ,GX255-80-12989449,734,1,0.0,0.0,0.0,0.0
VXDPZ,GX012-07-7065390,748,0,0.2222222222222222,0.6666666666666666,0.0,0.0
VXDPZ,GX244-07-12005999,788,2,0.0,0.0,0.0,0.0
ZJDLX,GX010-11-11242343,804,1,0.0,0.0,0.0,0.0
VXDPZ,GX019-34-11505888,716,2,0.0,0.0,0.0,0.0
LTSZL,GX007-93-12310235,726,1,0.0,0.0,0.0,0.0
QQKEF,GX007-93-12310235,726,1,0.3333333333333333,0.3333333333333333,0.05263157894736842,0.1
VXDPZ,GX002-31-7845435,744,0,0.0,0.0,0.0,0.0
HSOAQ,GX010-11-11242343,804,1,0.0,0.0,0.0,0.0
HOMFA,GX005-53-8274005,728,1,0.0,0.0,0.0,0.0
HOMFA,GX244-55-7689023,796,0,0.2,0.4,0.17647058823529413,0.3
HOMFA,GX042-57-4197908,824,2,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2
UOPBK,GX238-51-14158726,712,2,0.2,1.0,0.05263157894736842,0.1
UOPBK,GX000-41-7085133,712,0,0.0,0.0,0.0,0.0
UOPBK,GX043-24-11458081,741,1,0.16666666666666666,0.5,0.17647058823529413,0.3
UOPBK,GX011-80-1074652,714,0,0.125,0.25,0.0,0.0
DDSCR,GX010-11-11242343,804,1,0.1111111111111111,0.25,0.1111111111111111,0.2
UOPBK,GX010-11-11242343,804,1,0.16666666666666666,0.5,0.1111111111111111,0.2
VXDPZ,GX011-80-1074652,714,0,0.0,0.0,0.0,0.0
VXDPZ,GX255-80-12989449,734,1,0.0,0.0,0.0,0.0
VXDPZ,GX004-85-15927668,736,1,0.0,0.0,0.0,0.0
VXDPZ,GX010-11-11242343,804,1,0.125,0.25,0.25,0.4
UOPBK,GX013-29-16065442,749,0,0.14285714285714285,0.3333333333333333,0.0,0.0
UOPBK,GX039-61-13743625,756,0,0.09090909090909091,0.5,0.0,0.0
UOPBK,GX038-08-1047355,759,0,0.0,0.0,0.0,0.0
HSOAQ,GX011-80-1074652,714,0,0.0,0.0,0.0,0.0
HSOAQ,GX037-41-11641254,720,1,0.08333333333333333,0.3333333333333333,0.0,0.0
HSOAQ,GX058-10-5669493,791,1,0.07692307692307693,0.25,0.05263157894736842,0.1
HOMFA,GX253-15-11384719,710,1,0.16666666666666666,0.6666666666666666,0.0,0.0
HOMFA,GX248-61-4740968,767,1,0.3333333333333333,0.6666666666666666,0.05263157894736842,0.1
HOMFA,GX042-57-4197908,824,2,0.0,0.0,0.0,0.0
HOMFA,GX011-80-1074652,714,0,0.0,0.0,0.0,0.0
HOMFA,GX263-35-6742201,723,0,0.0,0.0,0.0,0.0
HOMFA,GX062-64-5997432,770,1,0.07142857142857142,0.25,0.0,0.0
DDSCR,GX025-50-13449872,751,0,0.0,0.0,0.0,0.0
KIMCZ,GX025-50-13449872,751,0,0.0,0.0,0.0,0.0
KIMCZ,GX039-10-5518006,832,1,0.0,0.0,0.0,0.0
HOMFA,GX263-35-6742201,723,0,0.0,0.0,0.0,0.0
HOMFA,GX237-83-3259184,754,2,0.08333333333333333,0.3333333333333333,0.0,0.0
HOMFA,GX249-32-15302501,794,0,0.0,0.0,0.0,0.0
HOMFA,GX181-71-0463042,799,0,0.0,0.0,0.0,0.0
