HSOAQ,GX244-07-12005999,0.25,0.4,0.9815694676109572,0.39464285714285713,0.5
HSOAQ,GX239-77-15534054,0.0,0.0,0.9413805795415491,0.13392857142857142,0.5
VXDPZ,GX028-51-7031655,0.25,0.4,0.9957111398194695,0.023809523809523808,0.14285714285714285
KIMCZ,GX095-39-11484782,0.0,0.0,0.9249870693546618,0.05555555555555555,0.3333333333333333
DDSCR,GX043-24-11458081,0.25,0.4,0.9797426625380896,0.6756613756613757,0.7777777777777778
HYEAM,GX007-93-12310235,0.0,0.0,0.9080242655552504,0.25,1.0
ZMZFP,GX010-11-11242343,0.3333333333333333,0.5,0.9829366617685269,0.16666666666666666,0.375
YHZWN,GX007-93-12310235,0.05263157894736842,0.1,0.9658693307644862,0.0,0.0
SSPNB,GX007-93-12310235,0.25,0.4,0.9918549768801341,0.02,0.1
TZUGR,GX007-93-12310235,0.05263157894736842,0.1,0.9832756809297759,0.0,0.0
VXDPZ,GX011-80-1074652,0.3333333333333333,0.5,0.9820657808084172,0.2857142857142857,0.2857142857142857
HSOAQ,GX239-77-15534054,0.5384615384615384,0.7,0.997534114313681,0.13888888888888887,0.3333333333333333
HSOAQ,GX162-40-16201712,0.0,0.0,0.7797775898856247,0.0,0.0
HSOAQ,GX005-53-8274005,0.1111111111111111,0.2,0.9884112455323256,0.13333333333333333,0.2
SNEBC,GX007-93-12310235,0.0,0.0,0.8925490214475241,0.0,0.0
BLOPD,GX007-93-12310235,0.1111111111111111,0.2,0.9915245818893064,0.0,0.0
UOPBK,GX043-24-11458081,0.1111111111111111,0.2,0.9812894836650786,0.42222222222222217,0.8
UOPBK,GX010-22-12488512,0.17647058823529413,0.3,0.9933779265608836,0.2767676767676768,0.36363636363636365
UOPBK,GX013-29-16065442,0.0,0.0,0.8112559028169756,0.375,0.6
ZMZFP,GX008-69-13596389,0.1111111111111111,0.2,0.9883345613628396,0.06938775510204082,0.2857142857142857
HOMFA,GX010-11-11242343,0.42857142857142855,0.6,0.9821643070939527,0.4105555555555555,0.5
HOMFA,GX011-80-1074652,0.17647058823529413,0.3,0.9743014353760532,0.25,0.25
DDSCR,GX010-11-11242343,0.1111111111111111,0.2,0.9604261826808651,0.1638888888888889,0.5
UOPBK,GX010-11-11242343,0.1111111111111111,0.2,0.9715306681659438,0.4105555555555555,0.5
UOPBK,GX011-80-1074652,0.42857142857142855,0.6,0.9847868705376962,0.1,0.2
VXDPZ,GX244-07-12005999,0.3333333333333333,0.5,0.9914266624310683,0.4642857142857143,0.5714285714285714
VXDPZ,GX056-58-7243426,0.0,0.0,0.9400985783538423,0.32142857142857145,0.5
ZJDLX,GX244-55-7689023,0.0,0.0,0.8775974579832752,0.0,0.0
HSOAQ,GX010-11-11242343,0.17647058823529413,0.3,0.968977296420631,0.39285714285714285,0.42857142857142855
UOPBK,GX038-08-1047355,0.0,0.0,0.9599225964094121,0.375,0.5
UOPBK,GX241-06-4201661,0.5384615384615384,0.7,0.9935554293302726,0.6366666666666667,0.7
KIMCZ,GX010-11-11242343,0.25,0.4,0.9804858049134285,0.21666666666666667,0.5
HOMFA,GX002-31-7845435,0.05263157894736842,0.1,0.9616467618793957,0.047619047619047616,0.3333333333333333
HOMFA,GX268-52-2344040,0.25,0.4,0.9786441260858211,0.1212121212121212,0.18181818181818182
HOMFA,GX005-66-14275144,0.17647058823529413,0.3,0.9503826171559286,0.1482142857142857,0.5
ZMZFP,GX059-58-1690569,0.0,0.0,0.9706354649568621,0.0,0.0
ZMZFP,GX041-11-8127547,0.0,0.0,0.8989212912142075,0.47777777777777775,0.5555555555555556
ZMZFP,GX028-51-7031655,0.1111111111111111,0.2,0.9853561334534501,0.03333333333333333,0.2
ZMZFP,GX045-70-1117628,0.17647058823529413,0.3,0.9806509662678552,0.4259259259259259,0.8333333333333334
UOPBK,GX000-41-7085133,0.05263157894736842,0.1,0.9595382249589242,0.020833333333333332,0.16666666666666666
UOPBK,GX238-51-14158726,0.3333333333333333,0.5,0.9835510785121635,0.20416666666666666,0.3
UOPBK,GX043-24-11458081,0.17647058823529413,0.3,0.9852438259980937,0.36,0.6
ZMZFP,GX039-10-5518006,0.25,0.4,0.9862737247854441,0.17222222222222222,0.3333333333333333
ZMZFP,GX271-30-5088287,0.17647058823529413,0.3,0.9310019372726699,0.4,0.4
ZMZFP,GX008-69-13596389,0.0,0.0,0.9639077181359917,0.40740740740740744,0.6666666666666666
UOPBK,GX248-12-6205349,0.25,0.4,0.9797518855054109,0.22023809523809523,0.5
UOPBK,GX248-61-4740968,0.05263157894736842,0.1,0.8786954011139203,0.14694444444444443,0.4
UOPBK,GX000-41-7085133,0.0,0.0,0.9573001131132548,0.5,0.5
HOMFA,GX042-57-4197908,0.05263157894736842,0.1,0.9709315738667486,0.16666666666666666,0.4
HOMFA,GX253-15-11384719,0.0,0.0,0.9617594232912617,0.3227272727272727,0.36363636363636365
HOMFA,GX248-61-4740968,0.0,0.0,0.8703077907331633,0.29388888888888887,0.8
HOMFA,GX005-66-14275144,0.0,0.0,0.9072418462457116,0.0,0.0
HOMFA,GX007-93-12310235,0.1111111111111111,0.2,0.985738904076716,0.017857142857142856,0.125
HOMFA,GX248-12-6205349,0.17647058823529413,0.3,0.9798757391590004,0.15873015873015872,0.3333333333333333
HOMFA,GX244-55-7689023,0.05263157894736842,0.1,0.9547780109847568,0.3333333333333333,0.3333333333333333
VXDPZ,GX011-80-1074652,0.25,0.4,0.9786292717194791,0.17857142857142858,0.6666666666666666
