HOMFA,AP880604-0024,0.0,0.0,0.9762674928345362,0.0,0.0
HOMFA,AP881124-0125,0.0,0.0,0.983584655929988,0.0,0.0
HOMFA,AP891127-0132,0.0,0.0,0.9846666084196406,0.0,0.0
UOPBK,AP880325-0087,0.0,0.0,0.9886747878139246,0.17083333333333334,0.3
UOPBK,AP880811-0157,0.0,0.0,0.9767309991813302,0.0,0.0
UOPBK,AP881206-0088,0.0,0.0,0.9715907297313512,0.0,0.0
UOPBK,AP880220-0125,0.0,0.0,0.971157103590054,0.0,0.0
UOPBK,AP890719-0025,0.0,0.0,0.979807897160226,0.1,0.1
UOPBK,AP880321-0121,0.0,0.0,0.9748513426593758,0.0,0.0
ZMZFP,AP880216-0127,0.0,0.0,0.9622080446050973,0.0,0.0
ZMZFP,AP890419-0092,0.0,0.0,0.9255088504449178,0.0,0.0
ZMZFP,AP880418-0006,0.0,0.0,0.9854766396816458,0.0,0.0
ZMZFP,AP880513-0101,0.0,0.0,0.9785281072219809,0.0,0.0
ZMZFP,AP880630-0145,0.0,0.0,0.9869994847197127,0.0,0.0
ZMZFP,AP880318-0173,0.0,0.0,0.9802267521879011,0.0,0.0
LNLKA,AP880623-0294,0.0,0.0,0.9828910577293782,0.0,0.0
UOPBK,AP880531-0026,0.0,0.0,0.9755382306072035,0.0,0.0
UOPBK,AP891229-0186,0.0,0.0,0.9773343098034659,0.0,0.0
UOPBK,AP880310-0226,0.0,0.0,0.9835776553774348,0.0,0.0
UOPBK,AP890626-0240,0.0,0.0,0.9724756576385272,0.0,0.0
UOPBK,AP891104-0005,0.0,0.0,0.9881472706154559,0.0,0.0
UOPBK,AP880803-0103,0.0,0.0,0.9822195591094313,0.0,0.0
VXDPZ,AP890211-0142,0.0,0.0,0.9840587656498643,0.0,0.0
VXDPZ,AP890525-0147,0.0,0.0,0.9884206741689353,0.0,0.0
VXDPZ,AP880706-0299,0.0,0.0,0.9810429105367015,0.0,0.0
HSOAQ,AP890308-0220,0.0,0.0,0.9769750349189742,0.0,0.0
HSOAQ,AP880401-0072,0.0,0.0,0.9834769763691763,0.0,0.0
HSOAQ,AP890406-0119,0.0,0.0,0.9796763591042211,0.0,0.0
HSOAQ,AP890302-0037,0.0,0.0,0.9877217779487178,0.0,0.0
ZMZFP,AP880706-0138,0.0,0.0,0.9889728161978598,0.0,0.0
ZMZFP,AP880302-0232,0.0,0.0,0.9853208577128253,0.0,0.0
ZMZFP,AP880220-0125,0.0,0.0,0.9701482466887739,0.02,0.1
ZMZFP,AP890416-0082,0.0,0.0,0.9835815000976683,0.0,0.0
ZMZFP,AP880920-0161,0.0,0.0,0.98610670358949,0.0,0.0
ZMZFP,AP891119-0020,0.0,0.0,0.9794542496995147,0.0,0.0
HSOAQ,AP880321-0121,0.0,0.0,0.9870223441820797,0.0,0.0
HSOAQ,AP890712-0128,0.0,0.0,0.9757073171420907,0.0,0.0
HSOAQ,AP890713-0202,0.0,0.0,0.9699989512940097,0.0,0.0
HSOAQ,AP880706-0326,0.0,0.0,0.9873735367522137,0.0,0.0
HSOAQ,AP890722-0115,0.0,0.0,0.9839298388939053,0.0,0.0
HSOAQ,AP890509-0192,0.0,0.0,0.9756280408700196,0.0,0.0
HSOAQ,AP880802-0131,0.0,0.0,0.9878116582763828,0.0,0.0
HSOAQ,AP880321-0151,0.0,0.0,0.9578400544108613,0.0,0.0
HSOAQ,AP890412-0121,0.0,0.0,0.9732253349498368,0.0,0.0
HSOAQ,AP890228-0135,0.0,0.0,0.9797551840383096,0.0,0.0
HSOAQ,AP880725-0117,0.0,0.0,0.9581853327524763,0.0,0.0
HSOAQ,AP880727-0195,0.0,0.0,0.9708640359747445,0.0,0.0
HOMFA,AP881104-0070,0.0,0.0,0.9681589933852058,0.0,0.0
HOMFA,AP880220-0009,0.0,0.0,0.9579358102214511,0.0,0.0
HOMFA,AP881029-0101,0.0,0.0,0.9798649868936221,0.0,0.0
HOMFA,AP880226-0220,0.0,0.0,0.9797750592080603,0.0,0.0
HOMFA,AP890817-0173,0.0,0.0,0.985346413102155,0.0,0.0
HOMFA,AP890227-0287,0.0,0.0,0.9757382534075999,0.0,0.0
KIMCZ,AP880603-0173,0.0,0.0,0.9741549215145759,0.0,0.0
KIMCZ,AP881206-0121,0.0,0.0,0.9910601879955945,0.0,0.0
KIMCZ,AP890904-0045,0.0,0.0,0.9797523261704155,0.0,0.0
DDSCR,AP890308-0220,0.0,0.0,0.9719446131598904,0.0,0.0
DDSCR,AP890424-0284,0.0,0.0,0.9856763492937102,0.0,0.0
DDSCR,AP880721-0095,0.0,0.0,0.9603794930871202,0.0,0.0
DDSCR,AP880917-0104,0.0,0.0,0.9823314240618978,0.0,0.0
